"Data","NrParagonu","Produkt"
NA,"PA 310/S22/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 310/S22/02/2019","6_BIELIZNA :  STOPKI"
NA,"PA 310/S22/02/2019","6_BIELIZNA :  STOPKI"
NA,"PA 310/S22/02/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 312/S22/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 312/S22/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 312/S22/02/2019","4_DZIEWCZYNA :  BLUZA"
NA,"PA 313/S22/02/2019","2_KOBIETA :  SUKIENKA"
NA,"PA 313/S22/02/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 313/S22/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 314/S22/02/2019","1_M石CZYZNA :  LONG SLEEVE"
NA,"PA 314/S22/02/2019","1_M石CZYZNA :  LONG SLEEVE"
NA,"PA 315/S22/02/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 315/S22/02/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 315/S22/02/2019","1_M石CZYZNA :  BUTY_ZIMA"
NA,"PA 317/S22/02/2019","3_CHPAK :  BUTY LIFESTYLE_TRAMPEK LOW"
NA,"PA 317/S22/02/2019","1_M石CZYZNA :  BUTY PIARSKIE&HAL覹KI"
NA,"PA 321/S22/02/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 321/S22/02/2019","2_KOBIETA :  BUTY LIFESTYLE_SPORT POZ LOW"
NA,"PA 324/S22/02/2019","1_M石CZYZNA :  BUTY LIFESTYLE_TRAMPEK S/P MID"
NA,"PA 324/S22/02/2019","1_M石CZYZNA :  BUTY LIFESTYLE_TRAMPEK S/P MID"
NA,"PA 325/S22/02/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 325/S22/02/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 329/S22/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 329/S22/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 329/S22/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 329/S22/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 330/S22/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 330/S22/02/2019","1_M石CZYZNA :  BUTY LIFESTYLE_TRAMPEK S/P LOW"
NA,"PA 331/S22/02/2019","3_CHPAK :  T-SHIRT"
NA,"PA 331/S22/02/2019","3_CHPAK :  T-SHIRT"
NA,"PA 362/S23/02/2019","6_BIELIZNA :  STOPKI"
NA,"PA 362/S23/02/2019","6_BIELIZNA :  STOPKI"
NA,"PA 365/S23/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 365/S23/02/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 365/S23/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 367/S23/02/2019","2_KOBIETA :  TIGHT"
NA,"PA 367/S23/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 367/S23/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 367/S23/02/2019","2_KOBIETA :  BLUZA"
NA,"PA 367/S23/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 373/S23/02/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 373/S23/02/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 373/S23/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 373/S23/02/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 374/S23/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 374/S23/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 374/S23/02/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 376/S23/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 376/S23/02/2019","1_M石CZYZNA :  BUTY_ZIMA"
NA,"PA 379/S23/02/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 379/S23/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 379/S23/02/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 379/S23/02/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 379/S23/02/2019","6_BIELIZNA :  STOPKI"
NA,"PA 379/S23/02/2019","6_BIELIZNA :  STOPKI"
NA,"PA 379/S23/02/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 379/S23/02/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 379/S23/02/2019","1_M石CZYZNA :  BUTY RUN&TRAIN"
NA,"PA 380/S23/02/2019","5_AKCESORIA :  TORBA"
NA,"PA 380/S23/02/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 380/S23/02/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 380/S23/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 380/S23/02/2019","3_CHPAK :  SPODNIE"
NA,"PA 381/S23/02/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 381/S23/02/2019","1_M石CZYZNA :  BUTY_ZIMA"
NA,"PA 381/S23/02/2019","5_AKCESORIA :  AKCESORIA OBUWNICZE"
NA,"PA 383/S23/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 383/S23/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 383/S23/02/2019","3_CHPAK :  BUTY LIFESTYLE_TRAMPEK LOW"
NA,"PA 385/S23/02/2019","5_AKCESORIA :  AKCESORIA PIARSKIE"
NA,"PA 385/S23/02/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 386/S23/02/2019","1_M石CZYZNA :  BUTY LIFESTYLE_TRAMPEK S/P LOW"
NA,"PA 386/S23/02/2019","5_AKCESORIA :  AKCESORIA OBUWNICZE"
NA,"PA 387/S23/02/2019","5_AKCESORIA :  AKCESORIA OBUWNICZE"
NA,"PA 387/S23/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 387/S23/02/2019","1_M石CZYZNA :  BUTY LIFESTYLE_TRAMPEK S/P LOW"
NA,"PA 331/S24/02/2019","6_BIELIZNA :  STOPKI"
NA,"PA 331/S24/02/2019","6_BIELIZNA :  STOPKI"
NA,"PA 333/S24/02/2019","5_AKCESORIA :  AKCESORIA PIARSKIE"
NA,"PA 333/S24/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 333/S24/02/2019","4_DZIEWCZYNA :  T-SHIRT"
NA,"PA 333/S24/02/2019","4_DZIEWCZYNA :  KURTKA"
NA,"PA 335/S24/02/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 335/S24/02/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 339/S24/02/2019","2_KOBIETA :  SLEEVELESS"
NA,"PA 339/S24/02/2019","2_KOBIETA :  SPODNIE"
NA,"PA 342/S24/02/2019","3_CHPAK :  T-SHIRT"
NA,"PA 342/S24/02/2019","3_CHPAK :  SPODNIE"
NA,"PA 344/S24/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 344/S24/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 344/S24/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 344/S24/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 344/S24/02/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 344/S24/02/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 345/S24/02/2019","3_CHPAK :  BUTY LIFESTYLE_TRAMPEK MID"
NA,"PA 345/S24/02/2019","3_CHPAK :  BUTY PIARSKIE&HAL覹KI"
NA,"PA 346/S24/02/2019","2_KOBIETA :  TIGHT"
NA,"PA 346/S24/02/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 346/S24/02/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 346/S24/02/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 346/S24/02/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 346/S24/02/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 346/S24/02/2019","2_KOBIETA :  KLAPKI"
NA,"PA 348/S24/02/2019","5_AKCESORIA :  TORBA TRENINGOWA"
NA,"PA 348/S24/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 350/S24/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 350/S24/02/2019","4_DZIEWCZYNA :  DRES"
NA,"PA 350/S24/02/2019","3_CHPAK :  T-SHIRT"
NA,"PA 350/S24/02/2019","2_KOBIETA :  TIGHT"
NA,"PA 350/S24/02/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 350/S24/02/2019","2_KOBIETA :  KLAPKI"
NA,"PA 351/S24/02/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 351/S24/02/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 351/S24/02/2019","6_BIELIZNA :  STOPKI"
NA,"PA 351/S24/02/2019","6_BIELIZNA :  STOPKI"
NA,"PA 352/S24/02/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 352/S24/02/2019","2_KOBIETA :  TIGHT"
NA,"PA 409/S25/02/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 409/S25/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 410/S25/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 410/S25/02/2019","1_M石CZYZNA :  BUTY LIFESTYLE_TRAMPEK S/P LOW"
NA,"PA 413/S25/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 413/S25/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 413/S25/02/2019","1_M石CZYZNA :  BUTY LIFESTYLE_SPORT MID"
NA,"PA 417/S25/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 417/S25/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 428/S25/02/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 428/S25/02/2019","4_DZIEWCZYNA :  KURTKA"
NA,"PA 429/S25/02/2019","1_M石CZYZNA :  SPODENKI"
NA,"PA 429/S25/02/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 430/S25/02/2019","1_M石CZYZNA :  BUTY LIFESTYLE_SPORT POZ LOW"
NA,"PA 430/S25/02/2019","5_AKCESORIA :  PLECAK"
NA,"PA 431/S25/02/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 431/S25/02/2019","1_M石CZYZNA :  LONG SLEEVE"
NA,"PA 431/S25/02/2019","1_M石CZYZNA :  LONG SLEEVE"
NA,"PA 431/S25/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 431/S25/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 431/S25/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 433/S25/02/2019","2_KOBIETA :  BLUZA"
NA,"PA 433/S25/02/2019","2_KOBIETA :  BLUZA"
NA,"PA 433/S25/02/2019","2_KOBIETA :  BLUZA"
NA,"PA 434/S25/02/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 434/S25/02/2019","1_M石CZYZNA :  BUTY LIFESTYLE_TRAMPEK S/P LOW"
NA,"PA 435/S25/02/2019","3_CHPAK :  BUTY LIFESTYLE_SPORT S/P LOW"
NA,"PA 435/S25/02/2019","3_CHPAK :  BUTY LIFESTYLE_TRAMPEK MID"
NA,"PA 435/S25/02/2019","2_KOBIETA :  BUTY LIFESTYLE_SPORT POZ LOW"
NA,"PA 436/S25/02/2019","3_CHPAK :  T-SHIRT"
NA,"PA 436/S25/02/2019","4_DZIEWCZYNA :  T-SHIRT"
NA,"PA 436/S25/02/2019","4_DZIEWCZYNA :  KURTKA"
NA,"PA 436/S25/02/2019","1_M石CZYZNA :  BUTY LIFESTYLE_SPORT MID"
NA,"PA 436/S25/02/2019","2_KOBIETA :  BUTY LIFESTYLE_TRAMPEK POZ LOW"
NA,"PA 436/S25/02/2019","2_KOBIETA :  BUTY LIFESTYLE_TRAMPEK S/P LOW"
NA,"PA 437/S25/02/2019","5_AKCESORIA :  TORBA TRENINGOWA"
NA,"PA 437/S25/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 437/S25/02/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 437/S25/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 437/S25/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 437/S25/02/2019","4_DZIEWCZYNA :  T-SHIRT"
NA,"PA 439/S25/02/2019","5_AKCESORIA :  TORBA TRENINGOWA"
NA,"PA 439/S25/02/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 439/S25/02/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 442/S25/02/2019","5_AKCESORIA :  PIA"
NA,"PA 442/S25/02/2019","3_CHPAK :  BUTY PIARSKIE&HAL覹KI"
NA,"PA 445/S25/02/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 445/S25/02/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 445/S25/02/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 446/S25/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 446/S25/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 448/S25/02/2019","3_CHPAK :  SPODNIE"
NA,"PA 448/S25/02/2019","3_CHPAK :  BUTY LIFESTYLE_TRAMPEK LOW"
NA,"PA 393/S26/02/2019","4_DZIEWCZYNA :  KURTKA"
NA,"PA 393/S26/02/2019","3_CHPAK :  BUTY LIFESTYLE_TRAMPEK LOW"
NA,"PA 393/S26/02/2019","2_KOBIETA :  BUTY LIFESTYLE_TRAMPEK POZ LOW"
NA,"PA 393/S26/02/2019","4_DZIEWCZYNA :  BUTY LIFESTYLE_SPORT S/P LOW"
NA,"PA 393/S26/02/2019","4_DZIEWCZYNA :  BUTY LIFESTYLE_SPORT S/P LOW"
NA,"PA 394/S26/02/2019","3_CHPAK :  SPODNIE"
NA,"PA 394/S26/02/2019","4_DZIEWCZYNA :  T-SHIRT"
NA,"PA 398/S26/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 398/S26/02/2019","1_M石CZYZNA :  JEANS"
NA,"PA 399/S26/02/2019","5_AKCESORIA :  AKCESORIA OBUWNICZE"
NA,"PA 399/S26/02/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 399/S26/02/2019","1_M石CZYZNA :  BUTY LIFESTYLE_SPORT POZ LOW"
NA,"PA 401/S26/02/2019","5_AKCESORIA :  PLECAK"
NA,"PA 401/S26/02/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 401/S26/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 408/S26/02/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 408/S26/02/2019","2_KOBIETA :  BLUZA"
NA,"PA 409/S26/02/2019","1_M石CZYZNA :  KURTKA"
NA,"PA 409/S26/02/2019","3_CHPAK :  BUTY PIARSKIE&HAL覹KI"
NA,"PA 409/S26/02/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 410/S26/02/2019","3_CHPAK :  SPODNIE"
NA,"PA 410/S26/02/2019","3_CHPAK :  SPODNIE"
NA,"PA 410/S26/02/2019","1_M石CZYZNA :  BUTY LIFESTYLE_SPORT S/P LOW"
NA,"PA 410/S26/02/2019","1_M石CZYZNA :  BUTY LIFESTYLE_SPORT POZ LOW"
NA,"PA 411/S26/02/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 411/S26/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 411/S26/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 388/S27/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 388/S27/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 388/S27/02/2019","1_M石CZYZNA :  BUTY LIFESTYLE_SPORT POZ LOW"
NA,"PA 389/S27/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 389/S27/02/2019","1_M石CZYZNA :  DRES"
NA,"PA 391/S27/02/2019","6_BIELIZNA :  STOPKI"
NA,"PA 391/S27/02/2019","1_M石CZYZNA :  BUTY LIFESTYLE_SPORT POZ LOW"
NA,"PA 393/S27/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 393/S27/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 393/S27/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 393/S27/02/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 393/S27/02/2019","1_M石CZYZNA :  BUTY LIFESTYLE_SPORT S/P LOW"
NA,"PA 395/S27/02/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 395/S27/02/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 396/S27/02/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 396/S27/02/2019","2_KOBIETA :  BUTY LIFESTYLE_TRAMPEK POZ LOW"
NA,"PA 397/S27/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 397/S27/02/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 397/S27/02/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 398/S27/02/2019","5_AKCESORIA :  PLECAK"
NA,"PA 398/S27/02/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 398/S27/02/2019","5_AKCESORIA :  AKCESORIA OBUWNICZE"
NA,"PA 398/S27/02/2019","5_AKCESORIA :  AKCESORIA OBUWNICZE"
NA,"PA 398/S27/02/2019","4_DZIEWCZYNA :  BUTY LIFESTYLE_TRAMPEK LOW"
NA,"PA 401/S27/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 401/S27/02/2019","3_CHPAK :  BUTY LIFESTYLE_TRAMPEK LOW"
NA,"PA 402/S27/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 402/S27/02/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 404/S27/02/2019","5_AKCESORIA :  AKCESORIA PIARSKIE"
NA,"PA 404/S27/02/2019","3_CHPAK :  BUTY PIARSKIE&HAL覹KI"
NA,"PA 405/S27/02/2019","1_M石CZYZNA :  SPODENKI"
NA,"PA 405/S27/02/2019","2_KOBIETA :  KLAPKI"
NA,"PA 406/S27/02/2019","2_KOBIETA :  TIGHT"
NA,"PA 406/S27/02/2019","2_KOBIETA :  SPODNIE"
NA,"PA 408/S27/02/2019","6_BIELIZNA :  MAJTKI"
NA,"PA 408/S27/02/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 413/S27/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 413/S27/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 413/S27/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 417/S27/02/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 417/S27/02/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 419/S27/02/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 419/S27/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 419/S27/02/2019","1_M石CZYZNA :  KLAPKI"
NA,"PA 421/S27/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 421/S27/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 424/S27/02/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 424/S27/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 424/S27/02/2019","6_BIELIZNA :  STOPKI"
NA,"PA 425/S27/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 425/S27/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 426/S27/02/2019","5_AKCESORIA :  AKCESORIA OBUWNICZE"
NA,"PA 426/S27/02/2019","6_BIELIZNA :  SKARPETY INNE"
NA,"PA 426/S27/02/2019","6_BIELIZNA :  STOPKI"
NA,"PA 426/S27/02/2019","6_BIELIZNA :  SKARPETY INNE"
NA,"PA 426/S27/02/2019","6_BIELIZNA :  STOPKI"
NA,"PA 427/S27/02/2019","5_AKCESORIA :  TORBA"
NA,"PA 427/S27/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 427/S27/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 262/S28/02/2019","2_KOBIETA :  BLUZA"
NA,"PA 262/S28/02/2019","2_KOBIETA :  TIGHT"
NA,"PA 262/S28/02/2019","6_BIELIZNA :  STOPKI"
NA,"PA 263/S28/02/2019","2_KOBIETA :  BLUZA"
NA,"PA 263/S28/02/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 264/S28/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 264/S28/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 264/S28/02/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 264/S28/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 264/S28/02/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 265/S28/02/2019","6_BIELIZNA :  STOPKI"
NA,"PA 265/S28/02/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 265/S28/02/2019","1_M石CZYZNA :  BUTY PIARSKIE&HAL覹KI"
NA,"PA 269/S28/02/2019","3_CHPAK :  BLUZA"
NA,"PA 269/S28/02/2019","3_CHPAK :  KURTKA"
NA,"PA 271/S28/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 271/S28/02/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 271/S28/02/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 222/S29/02/2019","5_AKCESORIA :  CZAPKA"
NA,"PA 222/S29/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 222/S29/02/2019","3_CHPAK :  SPODNIE"
NA,"PA 223/S29/02/2019","5_AKCESORIA :  CZAPKA"
NA,"PA 223/S29/02/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 223/S29/02/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 223/S29/02/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 223/S29/02/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 224/S29/02/2019","6_BIELIZNA :  SKARPETY DGIE"
NA,"PA 224/S29/02/2019","6_BIELIZNA :  SKARPETY DGIE"
NA,"PA 224/S29/02/2019","1_M石CZYZNA :  BUTY OUTDOOR LOW"
NA,"PA 225/S29/02/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 225/S29/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 227/S29/02/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 227/S29/02/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 228/S29/02/2019","5_AKCESORIA :  CZAPKA"
NA,"PA 228/S29/02/2019","1_M石CZYZNA :  DRES"
NA,"PA 229/S29/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 229/S29/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 229/S29/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 234/S29/02/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 234/S29/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 235/S29/02/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 235/S29/02/2019","6_BIELIZNA :  SKARPETY KR覶KIE (QUARTER)"
NA,"PA 236/S29/02/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 236/S29/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 236/S29/02/2019","6_BIELIZNA :  MAJTKI"
NA,"PA 237/S29/02/2019","5_AKCESORIA :  PLECAK"
NA,"PA 237/S29/02/2019","3_CHPAK :  BUTY LIFESTYLE_TRAMPEK LOW"
NA,"PA 370/S30/02/2019","3_CHPAK :  SPODNIE"
NA,"PA 370/S30/02/2019","3_CHPAK :  T-SHIRT"
NA,"PA 373/S30/02/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 373/S30/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 377/S30/02/2019","1_M石CZYZNA :  BLUZA"
NA,"PA 377/S30/02/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 378/S30/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 378/S30/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 378/S30/02/2019","1_M石CZYZNA :  BUTY LIFESTYLE_TRAMPEK S/P LOW"
NA,"PA 380/S30/02/2019","1_M石CZYZNA :  LONG SLEEVE"
NA,"PA 380/S30/02/2019","4_DZIEWCZYNA :  SPODNIE"
NA,"PA 387/S30/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 387/S30/02/2019","6_BIELIZNA :  STOPKI"
NA,"PA 387/S30/02/2019","6_BIELIZNA :  STOPKI"
NA,"PA 350/S31/02/2019","5_AKCESORIA :  AKCESORIA OBUWNICZE"
NA,"PA 350/S31/02/2019","2_KOBIETA :  BUTY LIFESTYLE_TRAMPEK S/P LOW"
NA,"PA 352/S31/02/2019","2_KOBIETA :  BLUZA"
NA,"PA 352/S31/02/2019","1_M石CZYZNA :  KLAPKI"
NA,"PA 352/S31/02/2019","5_AKCESORIA :  AKCESORIA ZIMOWE"
NA,"PA 353/S31/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 353/S31/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 354/S31/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 354/S31/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 357/S31/02/2019","1_M石CZYZNA :  KURTKA"
NA,"PA 357/S31/02/2019","3_CHPAK :  BUTY LIFESTYLE_TRAMPEK LOW"
NA,"PA 358/S31/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 358/S31/02/2019","1_M石CZYZNA :  T-SHIRT"
NA,"PA 360/S31/02/2019","6_BIELIZNA :  STOPKI"
NA,"PA 360/S31/02/2019","1_M石CZYZNA :  BUTY LIFESTYLE_SPORT S/P LOW"
NA,"PA 361/S31/02/2019","2_KOBIETA :  SPODNIE"
NA,"PA 361/S31/02/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 361/S31/02/2019","2_KOBIETA :  KURTKA"
NA,"PA 361/S31/02/2019","6_BIELIZNA :  STOPKI"
NA,"PA 361/S31/02/2019","6_BIELIZNA :  STOPKI"
NA,"PA 362/S31/02/2019","5_AKCESORIA :  PLECAK"
NA,"PA 362/S31/02/2019","1_M石CZYZNA :  SPODNIE"
NA,"PA 362/S31/02/2019","3_CHPAK :  BUTY_ZIMA"
NA,"PA 364/S31/02/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 364/S31/02/2019","2_KOBIETA :  T-SHIRT"
NA,"PA 364/S31/02/2019","2_KOBIETA :  TIGHT"
NA,"PA 367/S31/02/2019","5_AKCESORIA :  AKCESORIA OBUWNICZE"
NA,"PA 367/S31/02/2019","1_M石CZYZNA :  BLUZA"
